redshift,norm(psf_u),norm(psf_g),norm(psf_r),norm(psf_i),norm(psf_z),norm(model_u),norm(model_g),norm(model_r),norm(model_i),norm(model_z)
1.943272,0.402602029089,0.511407173736,0.54276055901,0.511549065102,0.601789727467,0.407241061309,0.42379848218,0.457005018991,0.396387321411,0.507741428136
1.284785,0.442309468959,0.564541882158,0.581204266087,0.552095673536,0.64759459013,0.439850828224,0.467011652031,0.486872993525,0.425707380779,0.543795654045
1.598979,0.500444560727,0.548089725392,0.551338383161,0.496292479869,0.566864174268,0.48632240064,0.454659246403,0.463381133532,0.384676590314,0.477467566789
2.359269,0.37380351081,0.460528409892,0.491780081257,0.45914494336,0.53655547691,0.387211869915,0.380480013133,0.413738488796,0.356495405778,0.452478662806
1.988246,0.441064846739,0.570598061453,0.602070506629,0.562806059779,0.65502201794,0.441391354748,0.473424643036,0.506125297607,0.43672375363,0.552867069418
0.700817,0.459060132843,0.555756831559,0.587686440938,0.565288658387,0.658373470783,0.455550588638,0.461362755189,0.49479834313,0.438966493634,0.554975159043
4.281931,0.784630837215,0.754411934057,0.680515895858,0.631005868705,0.737115396217,0.732451138441,0.627795963639,0.573443945758,0.489908200429,0.622901195423
3.196042,0.644919036733,0.571802051376,0.582163758543,0.549484782312,0.645936797424,0.606255265128,0.475124550048,0.49027297446,0.426212899044,0.545762549548
0.7414515,0.429130811717,0.528076708585,0.553492280502,0.526951685547,0.613929418489,0.430869898839,0.436857202411,0.464829143244,0.407158626645,0.51536468293
1.674799,0.54133527861,0.604695366612,0.611241052605,0.564684045312,0.65740505012,0.518389522073,0.502203723164,0.514155661748,0.437793670041,0.55340360708
0.9279113,0.452528083452,0.552164917506,0.573318377455,0.555070970384,0.65093671744,0.447430265656,0.45463224661,0.478264508124,0.425224141388,0.543487482527
0.4473464,0.465508665424,0.566394124581,0.597558523759,0.560216323188,0.639484246414,0.460225552794,0.468772038582,0.500536792086,0.431492992233,0.537207413551
1.405483,0.368125106706,0.495185981184,0.510105170999,0.473599017333,0.568738606262,0.383086004322,0.409337932658,0.428149839287,0.366651389724,0.479295109834
0.8646963,0.459402330045,0.547375483116,0.576500256707,0.55899549611,0.647124726771,0.454797338045,0.453678613895,0.484321789872,0.432620197179,0.544587568901
0.9775299,0.429579437422,0.544545686274,0.566636495035,0.548155452436,0.645602512958,0.430858752608,0.45168062916,0.475776637979,0.424733475706,0.543031978013
3.664101,0.740290801104,0.576363756345,0.52588526941,0.505969018698,0.59444981619,0.686431868367,0.479145899325,0.442130846705,0.392494883816,0.500918068735
0.667122,0.407726118072,0.516406869665,0.545201856026,0.517082025386,0.614855515582,0.41383845708,0.42843056679,0.45874371327,0.40057893246,0.518505331306
2.103639,0.474588347114,0.573294584827,0.593879295849,0.566776989218,0.658234305147,0.468166362785,0.475079730391,0.499168896557,0.438993546553,0.555144591989
0.6069068,0.413356481533,0.515608522774,0.554354479527,0.518994813703,0.627743401235,0.419242619435,0.428607145441,0.466531569616,0.402276900945,0.527946306945
1.810612,0.4983137734,0.584667469758,0.607140006464,0.567030162413,0.664296618497,0.487289776207,0.485360171848,0.510907789497,0.439655016937,0.55997343095
1.642861,0.485752992747,0.577246854811,0.591946869081,0.54115395114,0.645505670892,0.474421745242,0.478144206978,0.49636760674,0.419066684914,0.542410723878
0.3945217,0.739321119184,0.704405917342,0.704882779658,0.655098266685,0.754158165189,0.558893167477,0.481416581977,0.474073670295,0.398814657802,0.506578111351
1.519376,0.455763066501,0.562193422501,0.588718903467,0.553570356217,0.653790330327,0.453436911156,0.466318297328,0.494478427714,0.429172806618,0.550165964482
0.83837,0.495002664408,0.589646463013,0.61682646366,0.60404804149,0.689655610244,0.48251332268,0.489200082511,0.518025501535,0.468663172066,0.580259956795
1.171374,0.461402299003,0.568120857039,0.574418049263,0.54343933397,0.649382222939,0.45717324529,0.471115620677,0.482293493651,0.421035182586,0.547345765373
0.994344,0.487210471973,0.568630013444,0.569429200562,0.533216186707,0.613405753983,0.477005324379,0.471731215974,0.478461004395,0.412763885308,0.515389852317
1.462745,0.426923898447,0.545117597662,0.560021181804,0.52227173468,0.626406263372,0.430900990959,0.450836075612,0.470754886167,0.40468301936,0.527476683019
1.315661,0.379362182849,0.503267140844,0.513767116523,0.486194213184,0.58340551654,0.392381374764,0.417999466484,0.432848427811,0.376208496314,0.491544620719
1.553121,0.551284865497,0.63995719722,0.659453148188,0.619830762932,0.733510001956,0.526457047117,0.531580038729,0.556314667505,0.483253182431,0.622244335814
0.328783,0.495917653902,0.558901697231,0.55565129855,0.513569673809,0.57096956053,0.474981403393,0.455669578684,0.455095811419,0.386317800714,0.470827145859
1.423966,0.449508913757,0.550594102067,0.561486984155,0.523626996042,0.616837549873,0.448619979209,0.45714268743,0.472061613436,0.405843642617,0.52024754399
0.8904594,0.418885590098,0.531230631677,0.553834087688,0.53464583049,0.62698731577,0.423773855869,0.439946518809,0.464915753171,0.413385571989,0.526689679262
1.824505,0.528962965098,0.633495374893,0.66323351006,0.613218916337,0.712258548518,0.508930478021,0.523978516804,0.554959763464,0.473480713391,0.59843470969
1.124994,0.461177616608,0.567142655661,0.584002092321,0.556010645558,0.650448203017,0.456125499527,0.471247919666,0.491979731328,0.431849454221,0.550068970259
2.474053,0.526373943937,0.598407576144,0.625260267929,0.602762385697,0.692881527075,0.511096366798,0.497424219679,0.526941452177,0.467969344269,0.585063012481
1.238583,0.578377571375,0.654641863137,0.651045587541,0.617582912515,0.713245620246,0.547450094215,0.541380423854,0.545574495282,0.47711057854,0.598176876946
1.170077,0.452600513961,0.571391879635,0.57727348345,0.549610345298,0.667281506185,0.449145025378,0.474114757763,0.484641705289,0.425364180026,0.561668374297
1.513563,0.518472366652,0.600823966451,0.612261993544,0.570104408353,0.68358468871,0.502616431188,0.498935128136,0.515180365443,0.442074396587,0.577402924437
0.7227208,0.538072949348,0.625063563681,0.654078966293,0.630339156544,0.709148842167,0.510914507231,0.512417745128,0.541367418093,0.475744671371,0.585676286079
0.8548551,0.441489821666,0.543480145488,0.565547064641,0.549962467586,0.643167114328,0.440052047035,0.450199960472,0.47563914472,0.426805941457,0.541817094679
0.5941771,0.537001273447,0.625379279469,0.655631180573,0.614423365634,0.715005993807,0.515793623417,0.517437006781,0.548909518772,0.474078529849,0.600725737785
0.8024611,0.533169847327,0.61996876484,0.645561950536,0.619469769346,0.709655290306,0.512754222075,0.512826522005,0.540587928752,0.477961949805,0.595305725176
0.2438676,0.391711584669,0.521292053925,0.531915541877,0.484911969428,0.571184765122,0.393852677325,0.423345965637,0.43369937034,0.362760543477,0.465119833907
1.706549,0.444265092707,0.567042377081,0.599213792266,0.554583731404,0.659135295038,0.442234361837,0.471186900132,0.504590136656,0.430634194677,0.556996076645
1.704185,0.531788494044,0.626421529747,0.648569725754,0.608966152586,0.712586376846,0.512430394717,0.520939960019,0.546546150397,0.472627750778,0.602817252448
2.328622,0.557209385516,0.625163195303,0.652927447328,0.62929166098,0.726643540781,0.535368165893,0.517821483844,0.54751455764,0.487303693943,0.611966017644
2.304359,0.551522112369,0.600419617337,0.617954299355,0.575560938993,0.661331099223,0.527884351395,0.500107459179,0.520898244541,0.446750838375,0.55837916515
1.893769,0.46167354387,0.568195257276,0.592782184395,0.546703289204,0.640609766429,0.459283989553,0.471497937756,0.499617102927,0.424683083014,0.540739722142
3.132762,0.652909304438,0.603651822418,0.622564215745,0.599540057322,0.688213739479,0.611736277816,0.500787313985,0.523728765208,0.464669949087,0.580975749603
2.251707,0.513378580229,0.576476974097,0.588038489537,0.557711205132,0.637730328991,0.497436953395,0.478259766095,0.495651450908,0.432430826748,0.537575132155
1.832549,0.463032724548,0.5863100976,0.618120082241,0.573117237614,0.685543050495,0.456184750547,0.484848255759,0.518836386974,0.444131479307,0.576863931225
3.220682,0.637514864884,0.567504305509,0.582928024048,0.557038351303,0.653013441751,0.598671134546,0.4718062754,0.490842976041,0.432999998939,0.552205298708
1.555279,0.478645933803,0.577938453536,0.615475237126,0.604396069333,0.726646410176,0.470321105331,0.47981549421,0.518046071393,0.468529498821,0.613957468647
4.493118,0.883264930847,0.80744571694,0.699966260942,0.599187935035,0.693551530704,0.791916870232,0.673489334541,0.590483366212,0.465761613924,0.58614468223
2.094287,0.476837388333,0.579231076785,0.600326905929,0.56646649379,0.65212823353,0.469783739643,0.480229671045,0.503357027824,0.43845142728,0.547990961121
3.169002,0.484250429225,0.584409333283,0.610927409307,0.57641394841,0.673971499595,0.475539301612,0.485005394559,0.514391673798,0.447183685074,0.56818601773
1.85581,0.52554838395,0.630295517742,0.658962200414,0.618717756244,0.724122060314,0.508302182549,0.522567507584,0.554992242186,0.480102843527,0.612765913038
1.201542,0.525805586166,0.638522890042,0.658559584834,0.640571857513,0.754487428214,0.503794411866,0.52767802854,0.550661204539,0.493262231898,0.632249474052
1.757368,0.52460900459,0.630043850853,0.666790481092,0.627828579228,0.732057370962,0.506126320828,0.523333221734,0.561364567543,0.486865542751,0.619072993064
0.6426057,0.4602914515,0.517879994359,0.550826312471,0.503497338611,0.613485379682,0.456016970431,0.43013749375,0.463972246282,0.390073912817,0.517333420096
0.6888579,0.633254768403,0.666444975526,0.675537288572,0.629416541559,0.722851635874,0.59042878966,0.548643908361,0.561473912576,0.481213074092,0.601584566378
1.231552,0.542627202386,0.637758831955,0.650536077204,0.624242527638,0.731015780738,0.522778790716,0.53057726639,0.548240457088,0.484543765787,0.617490391126
0.2407262,0.562167919049,0.635486066453,0.60162436504,0.546424184523,0.619124457335,0.493299354927,0.481940917971,0.455319914605,0.371341092747,0.464434735473
1.676204,0.558926284219,0.646671333395,0.676183777818,0.635898730722,0.740342747745,0.53401947188,0.536255863005,0.568033531899,0.492105321787,0.624394783675
0.1274811,0.409624093048,0.500172090983,0.509745441339,0.449490241572,0.541774188261,0.397080391315,0.396129093574,0.408754087515,0.329354432488,0.433117265401
3.099576,0.757600953718,0.677712406207,0.653643706206,0.603634502525,0.689366518742,0.691045234927,0.563520794701,0.550676361277,0.468781462279,0.581558942714
0.9748831,0.389747830965,0.516238013475,0.537719223063,0.512743278286,0.602056581161,0.40094168057,0.428082809447,0.451916685798,0.397285902671,0.506535753114
2.398062,0.593731361154,0.64696569955,0.659684220087,0.626309540057,0.698458912745,0.565516375574,0.537182495926,0.554573807978,0.485556393666,0.589290855593
1.04447,0.388128491723,0.513544077935,0.53706377258,0.511782448478,0.611945949502,0.399172949621,0.425143611903,0.450183404639,0.396246221874,0.51275013613
0.6785926,0.480678422582,0.568360878673,0.592444217739,0.557143442064,0.648354262339,0.472060504091,0.470483285508,0.497311113629,0.430998613405,0.543907995455
0.7083007,0.46599646273,0.570248703818,0.598376556687,0.572895455166,0.663417149066,0.458867472481,0.472035773647,0.501812123257,0.442790503259,0.557836488613
2.558954,0.79198031664,0.7293901639,0.723694976644,0.6907608844,0.753960176964,0.763271641875,0.604620960696,0.606563040415,0.533478252106,0.63558963586
1.785194,0.403920559991,0.534781140381,0.567477571144,0.523409990446,0.617100816823,0.410745084512,0.4439397883,0.477549434916,0.406175703933,0.520609123719
1.130484,0.346345696039,0.469912544139,0.486624809582,0.451071379828,0.550142060138,0.365861556765,0.388971448258,0.409426397071,0.350214354597,0.46307804413
0.6167427,0.480333269033,0.572401135024,0.606009610415,0.569736590692,0.670081317924,0.471171738789,0.473925219211,0.506430056286,0.437107268536,0.559735856493
1.686406,0.485072293778,0.5765487865,0.599935811939,0.561974887403,0.660091520774,0.47589422109,0.47903790015,0.504669709526,0.435585409247,0.556436825146
0.9125507,0.44923323437,0.560831574684,0.585812262211,0.568637914563,0.666640913851,0.447847956016,0.464719369544,0.492200586642,0.440518588538,0.562196317535
0.85813,0.431186951274,0.528209335095,0.55135054484,0.529467722124,0.629567618825,0.431925857615,0.437764935476,0.462794351279,0.411356603087,0.531027408235
0.4240308,0.754484963648,0.662283090961,0.605271588532,0.543153405214,0.622838888589,0.690825243516,0.552530798665,0.510731863083,0.421614963765,0.525415248842
1.33677,0.461080796233,0.553887768213,0.56310768789,0.529010509076,0.627153023305,0.456889309708,0.459456029756,0.473185377235,0.409627868538,0.528500647344
1.693893,0.514726674604,0.620734763802,0.65685246917,0.618224375597,0.719203200695,0.498941108006,0.515586980915,0.551684825611,0.479206384064,0.605165985968
1.369591,0.538476490757,0.644894138167,0.651919948245,0.6322191893,0.742071557966,0.519642006509,0.535733686995,0.549008578876,0.489797866957,0.627112463573
2.210135,0.47464747406,0.564395022559,0.597297367707,0.566617988263,0.650900132659,0.468936626047,0.468701839118,0.50337434981,0.439545213914,0.549653982319
0.312709,0.521394715973,0.607981916214,0.593758319148,0.548188890405,0.612514806973,0.482945679134,0.479298718158,0.467839920821,0.390278135831,0.480556034729
1.764264,0.571299336817,0.640536872111,0.662472444996,0.624591920295,0.727282698419,0.544367281235,0.532004475486,0.558393847058,0.484557027022,0.615182788068
1.423061,0.338524679218,0.458271171396,0.481070762857,0.444770028661,0.542388956045,0.358865243234,0.378933464948,0.40488478904,0.344446247972,0.456519270235
1.054872,0.444040410311,0.551188010046,0.568465227488,0.544299167463,0.654234369135,0.443235176099,0.458022340709,0.477722113458,0.421866396774,0.551367342291
1.338865,0.560521233595,0.656309075406,0.668026491721,0.636106182612,0.736417415991,0.533330752101,0.544400620779,0.560948298583,0.492472923211,0.621219143713
2.206596,0.406371371915,0.502042448247,0.524969943051,0.490261362085,0.570709162974,0.412573066481,0.415395606378,0.441407112505,0.38048020522,0.48082921466
2.158222,0.396547429789,0.506877816696,0.536250860359,0.5034420636,0.587779908542,0.405536861174,0.421081222939,0.451089560998,0.390383695259,0.4949989656
0.3080118,0.462363111881,0.561891939802,0.575776956857,0.545940357582,0.613832576423,0.451107348769,0.461362215193,0.475680825748,0.413435434231,0.506357725743
0.5553493,0.441237793057,0.540877431109,0.583915680392,0.541908011464,0.638642079112,0.438568424955,0.447341222313,0.487264903444,0.414685172985,0.533949512665
0.353805,0.483812889822,0.5327361043,0.510039881986,0.461976934625,0.492010995807,0.466632289342,0.432869332878,0.417673286029,0.344705107273,0.400339970889
1.54021,0.378757609823,0.492281137146,0.513230082386,0.470352122287,0.571210589673,0.391641030334,0.407744404833,0.431595290434,0.364146607723,0.482268780813
3.817801,0.721857975597,0.827628236896,0.801875369291,0.765100996315,0.865124108847,0.648528814768,0.65420554187,0.621079946754,0.546267917254,0.683578448375
2.037299,0.35197827676,0.477581591182,0.502841448256,0.464209089668,0.546316439845,0.370175735006,0.396171213252,0.422414096891,0.360543265043,0.459993259515
6.501954,0.87213132686,0.805538483037,0.732960895786,0.692416405077,0.774383092724,0.791023411779,0.657778154575,0.595916515176,0.520640846512,0.627854039656
1.0326,0.446271713447,0.552941914765,0.571152318435,0.551596833629,0.651738713219,0.444810314605,0.458898754014,0.479759070671,0.427182560522,0.549778601478
1.956611,0.493572531395,0.608284045872,0.640964835914,0.610752013102,0.707471681048,0.484290266641,0.505926454722,0.540270719896,0.474522515985,0.598916611366
1.711114,0.466623208361,0.579820456054,0.613247089534,0.564659478641,0.663742825348,0.460336428466,0.480808546623,0.513542355204,0.436307881311,0.557553486482
0.9225186,0.455338830661,0.555379007747,0.568243116826,0.541073427051,0.621782234043,0.451778469235,0.459447929818,0.476193448251,0.416868502658,0.521278874965
0.4734947,0.539062586612,0.628497619839,0.663743660485,0.611278149311,0.695291101154,0.51829859229,0.521013939454,0.557992734835,0.472875470641,0.583772620986
1.294535,0.453317428185,0.588268441231,0.589424920931,0.565703562167,0.671342416832,0.450099494782,0.488479728015,0.496666410987,0.439312877083,0.568065081896
1.320638,0.45614073987,0.558852528379,0.575017812059,0.548944997953,0.650073747027,0.45454566787,0.463927195596,0.484432217529,0.425621978428,0.547711028427
1.825366,0.49210544404,0.58883064824,0.60966707532,0.565386242664,0.662164658342,0.480705873243,0.489288101839,0.512839732174,0.437450999738,0.559346037939
1.48568,0.474555827293,0.570477727157,0.596444129919,0.560927391838,0.665930021349,0.466070284616,0.473686001039,0.501398019545,0.435580104753,0.56177273517
2.360087,0.810256455739,0.721919733143,0.684433236639,0.633505527501,0.748686947117,0.763577283276,0.60124220651,0.576957060909,0.49229203997,0.632580359407
4.53769,0.68585779526,0.687421313662,0.646406867175,0.588602429371,0.647537919587,0.634608931534,0.571425794307,0.54464073201,0.456697825264,0.546523156143
0.779703,0.452936798468,0.550803069689,0.578908909217,0.56185956053,0.650047205127,0.450681445396,0.458216739224,0.487034845826,0.435140362212,0.548427435123
4.119205,0.937128100746,0.736992574209,0.64604137672,0.612605431964,0.713804434836,0.842619317475,0.612051303928,0.543663663774,0.475079487841,0.602758933137
1.221153,0.416485036079,0.538982489419,0.55653910111,0.53343660434,0.634185192016,0.421861397198,0.446524748551,0.468379608927,0.41328054301,0.534482367003
3.313398,0.890833179973,0.579407696478,0.583511144546,0.55020472226,0.641619793313,0.810358016956,0.480622788042,0.488053053777,0.42561136944,0.539339444788
0.2333915,0.543474934979,0.621919344967,0.605759975953,0.554312815613,0.635223195497,0.47217255305,0.468219622802,0.456468578758,0.376326786527,0.469987347779
1.722728,0.525090150116,0.630029617764,0.655980028731,0.620438788044,0.718190304416,0.507835214113,0.523705278892,0.552697620441,0.482215092982,0.60688425704
1.152727,0.549137079173,0.652248763339,0.665059682159,0.639299167463,0.744885716678,0.524451898731,0.539780416078,0.557491479884,0.492996476755,0.629208275449
1.308128,0.351667121205,0.478185850498,0.51158633547,0.480302306537,0.586847355311,0.369969823045,0.396085353908,0.427579837707,0.371527810931,0.4923402189
0.7535678,0.423674872748,0.529521367101,0.557020447559,0.528038760748,0.626469390052,0.427111858886,0.439479962373,0.468454309989,0.409649616962,0.528476705732
0.3148062,0.601154010174,0.699292356702,0.656165654356,0.607202129112,0.669879025608,0.547582089062,0.555938712628,0.525404125978,0.440935521755,0.537346152123
0.5245011,0.582472851493,0.651384426672,0.676533906153,0.62076634366,0.699861329335,0.555952322288,0.536587420472,0.562950070514,0.473185253083,0.584696521652
3.035723,0.57151071565,0.578295574674,0.595979425768,0.549069196124,0.63114148174,0.543682081318,0.479336517869,0.496816895735,0.422157083038,0.528886782573
0.2668492,0.403462326158,0.508891798765,0.518313024076,0.483459123789,0.548046684763,0.407639979069,0.418585362008,0.430718906238,0.370159781964,0.456580045096
0.2847519,0.528515817567,0.624541468104,0.618579025597,0.5812590419,0.648636180354,0.478253702309,0.484965434864,0.477358351765,0.402969137394,0.494988529512
0.6492608,0.441227445842,0.544228676569,0.582999073856,0.543764159956,0.653791047675,0.440615811692,0.450690276726,0.487426214432,0.418999848291,0.548527498783
3.343727,0.668167012929,0.568072335145,0.566936056389,0.532951412584,0.626729787608,0.625611576124,0.472131892912,0.476978892024,0.413711798361,0.528556511106
1.67148,0.513833857715,0.599072002609,0.618536139677,0.576434420636,0.681646412687,0.497659291381,0.49835733255,0.520931264576,0.447950184437,0.576425001673
1.074742,0.473747266303,0.574950151841,0.589081193481,0.562158455029,0.653104545028,0.466182333575,0.477260233732,0.495144782837,0.435255469729,0.550080020234
0.9094432,0.466085892237,0.564721736644,0.58848719148,0.573410672854,0.670423493225,0.460163955199,0.468931337365,0.494549880903,0.44478499295,0.564761139449
1.481833,0.467903306748,0.571985140655,0.602965350161,0.571751057732,0.668541170396,0.462060574489,0.47519366952,0.50746504491,0.443529949703,0.5652393578
1.616534,0.425590585808,0.52062309875,0.536185571346,0.497205541149,0.596304879771,0.430146567078,0.432502135684,0.451419220031,0.38614010017,0.501816186126
0.1131808,0.426215114178,0.51075245165,0.516287784496,0.459426777672,0.536804396888,0.352047269408,0.338223175975,0.338779221174,0.26223083672,0.345827989954
1.719744,0.443373753992,0.551155662117,0.586955460027,0.547960966289,0.647519985871,0.441420100293,0.457588184026,0.492967084493,0.42386619096,0.546281898361
1.857598,0.547089069571,0.644334518993,0.669447487887,0.63504981575,0.750606572076,0.528641708494,0.535395649577,0.563412350998,0.491532966899,0.63391740635
0.9711521,0.507210900644,0.60508418872,0.619529556816,0.601258359492,0.698729353182,0.49406199182,0.501723666831,0.519784765671,0.465008906245,0.590044709426
1.848508,0.508764461158,0.625211070238,0.662523011977,0.619162003549,0.719855987957,0.494421017803,0.519492231079,0.557802734308,0.480600935501,0.609155026848
